,u10,v10,d2m,t2m,lsm,msl,siconc,sst,skt,tcc,Year,Yearday,Month,Day,Time,Airtemp,Pressure,Wndspd,Wnddir,Humidity,DelT,Date,ds_match
2020-11-04 12:00:00,3.2350817,-0.84038484,252.97055,259.26767,0.08943986,96239.01,0.6546464,271.4609,260.19287,0.6350814,2020.0,309.0,11.0,4.0,1200.0,-16.4,952.2,13.4,258.0,45.0,444.0,2020 11 4,True
2020-11-04 18:00:00,5.8659306,0.6821289,253.84247,258.8677,0.08943986,96380.555,0.6546464,271.4609,261.3008,0.91460115,2020.0,309.0,11.0,4.0,1800.0,-19.0,954.1,15.4,262.0,46.0,444.0,2020 11 4,True
2020-11-05 00:00:00,5.852872,-0.15498894,254.91154,260.48123,0.08943986,96783.734,0.69153035,271.46072,263.6813,0.9939621,2020.0,310.0,11.0,5.0,0.0,-16.4,957.4,8.8,274.0,49.2,444.0,2020 11 5,True
2020-11-05 06:00:00,3.339768,-1.7799807,256.21622,261.43115,0.08943986,96880.54,0.69153035,271.46072,263.7721,0.9996683,2020.0,310.0,11.0,5.0,600.0,-14.7,958.8,8.4,279.0,52.0,444.0,2020 11 5,True
2020-11-05 12:00:00,2.9494405,-3.077878,254.41402,259.8883,0.08943986,96896.15,0.69153035,271.46072,261.717,0.9684494,2020.0,310.0,11.0,5.0,1200.0,-16.8,958.8,8.5,260.0,52.0,444.0,2020 11 5,True
2020-11-05 18:00:00,3.2077456,-1.262349,253.38652,258.72452,0.08943986,96925.36,0.69153035,271.46072,260.48257,0.36365366,2020.0,310.0,11.0,5.0,1800.0,-19.3,958.8,12.6,262.0,44.0,444.0,2020 11 5,True
2020-11-06 00:00:00,0.5918406,-1.2987165,252.70332,259.88544,0.08943986,97279.04,0.7210417,271.46014,263.25345,0.32075444,2020.0,311.0,11.0,6.0,0.0,-15.5,962.4,9.5,268.0,41.0,444.0,2020 11 6,True
2020-11-06 06:00:00,1.067364,-0.19196834,253.90231,260.39227,0.08943986,97562.11,0.7210417,271.46014,262.7292,0.57059926,2020.0,311.0,11.0,6.0,600.0,-14.2,965.8,3.9,223.0,63.0,444.0,2020 11 6,True
2020-11-06 12:00:00,2.120269,-0.6541576,252.09631,258.6273,0.08943986,97729.336,0.7210417,271.46014,258.94116,0.40891573,2020.0,311.0,11.0,6.0,1200.0,-17.3,967.5,5.1,284.0,64.0,444.0,2020 11 6,True
2020-11-06 18:00:00,3.338049,0.96564645,252.98415,257.79916,0.08943986,97789.77,0.7210417,271.46014,259.1331,0.2639494,2020.0,311.0,11.0,6.0,1800.0,-18.6,967.6,10.2,276.0,43.5,444.0,2020 11 6,True
2020-11-07 00:00:00,0.838973,2.8336914,254.53564,259.64474,0.08943986,97886.81,0.7328509,271.4602,262.92365,0.4949238,2020.0,312.0,11.0,7.0,0.0,-14.7,968.8,5.4,282.0,40.0,444.0,2020 11 7,True
2020-11-07 06:00:00,3.1147869,3.1491337,254.74751,260.12848,0.08943986,97821.375,0.7328509,271.4602,262.56805,0.84431344,2020.0,312.0,11.0,7.0,600.0,-14.4,967.9,3.7,206.0,71.0,444.0,2020 11 7,True
2020-11-07 12:00:00,2.4161127,-0.14413455,254.22539,258.32687,0.08943986,97557.266,0.7328509,271.4602,259.2104,0.41826737,2020.0,312.0,11.0,7.0,1200.0,-16.8,966.1,1.8,198.0,72.0,444.0,2020 11 7,True
2020-11-07 18:00:00,4.540747,0.39597753,253.86835,257.567,0.08943986,97322.71,0.7328509,271.4602,259.37408,0.44809526,2020.0,312.0,11.0,7.0,1800.0,-17.7,962.6,15.1,275.0,46.0,444.0,2020 11 7,True
2020-11-08 00:00:00,5.775633,-1.4495075,254.54878,260.70718,0.08943986,97213.23,0.6382137,271.4602,263.04456,0.7252646,2020.0,313.0,11.0,8.0,0.0,-14.2,961.4,15.3,282.0,48.0,444.0,2020 11 8,True
2020-11-08 06:00:00,7.497631,-0.7235405,257.10214,262.79666,0.08943986,96901.375,0.6382137,271.4602,263.69827,0.958291,2020.0,313.0,11.0,8.0,600.0,-10.2,957.8,14.6,275.0,41.0,444.0,2020 11 8,True
2020-11-08 12:00:00,4.5892367,-0.1102146,255.70723,261.14282,0.08943986,96653.6,0.6382137,271.4602,262.64072,0.9693766,2020.0,313.0,11.0,8.0,1200.0,-13.3,957.2,6.7,243.0,78.0,444.0,2020 11 8,True
2020-11-08 18:00:00,6.8358846,0.15106215,254.17021,260.19537,0.08943986,96444.11,0.6382137,271.4602,262.32205,0.5122064,2020.0,313.0,11.0,8.0,1800.0,-14.1,952.2,24.8,264.0,38.0,444.0,2020 11 8,True
2020-11-09 00:00:00,5.293872,-0.97771406,254.91061,261.98132,0.08943986,96322.29,0.6200799,271.4602,264.5263,0.0068201893,2020.0,314.0,11.0,9.0,0.0,-12.6,952.3,18.8,264.0,39.0,444.0,2020 11 9,True
2020-11-09 06:00:00,4.626415,-2.4521282,256.07874,262.95468,0.08943986,96155.484,0.6200799,271.4602,264.30103,0.24138142,2020.0,314.0,11.0,9.0,600.0,-9.7,949.4,19.1,269.0,37.7,444.0,2020 11 9,True
2020-11-09 12:00:00,5.491683,-1.8663638,256.34872,261.80768,0.08943986,96018.23,0.6200799,271.4602,262.87466,0.8545189,2020.0,314.0,11.0,9.0,1200.0,-12.8,950.4,15.1,273.0,45.0,444.0,2020 11 9,True
2020-11-09 18:00:00,5.148182,1.9682139,256.76764,261.6705,0.08943986,96056.7,0.6200799,271.4602,263.39032,0.9565117,2020.0,314.0,11.0,9.0,1800.0,-14.9,950.9,15.9,262.0,45.0,444.0,2020 11 9,True
2020-11-10 00:00:00,-0.21315564,0.8063957,257.49692,262.89453,0.08943986,96512.17,0.75913537,271.4602,265.8632,0.89129055,2020.0,315.0,11.0,10.0,0.0,-11.6,954.6,14.9,258.0,43.0,444.0,2020 11 10,True
2020-11-10 06:00:00,-0.16721682,0.5416338,257.29126,262.61615,0.08943986,96813.52,0.75913537,271.4602,265.40323,0.8566981,2020.0,315.0,11.0,10.0,600.0,-12.4,958.5,6.2,208.0,83.0,444.0,2020 11 10,True
2020-11-10 12:00:00,0.7874339,0.07949772,255.76074,260.48868,0.08943986,97152.62,0.75913537,271.4602,261.09622,0.8486412,2020.0,315.0,11.0,10.0,1200.0,-14.9,961.8,3.7,272.0,68.0,444.0,2020 11 10,True
2020-11-10 18:00:00,4.6785636,-0.4888145,255.1058,259.58862,0.08943986,97273.83,0.75913537,271.4602,260.96997,0.37788233,2020.0,315.0,11.0,10.0,1800.0,-16.0,963.0,6.5,281.0,49.0,444.0,2020 11 10,True
2020-11-11 00:00:00,2.3535116,-1.6864151,254.98419,261.6744,0.08943986,97423.95,0.7417726,271.4602,263.84656,0.6472958,2020.0,316.0,11.0,11.0,0.0,-12.1,963.8,8.1,288.0,51.0,444.0,2020 11 11,True
2020-11-11 06:00:00,3.6680486,-1.102513,256.4313,262.84464,0.08943986,97455.35,0.7417726,271.4602,263.45938,0.64665735,2020.0,316.0,11.0,11.0,600.0,-11.1,964.9,5.3,222.0,61.0,444.0,2020 11 11,True
2020-11-11 12:00:00,3.915514,1.2023945,256.538,261.2853,0.08943986,97553.71,0.7417726,271.4602,261.31177,0.48483607,2020.0,316.0,11.0,11.0,1200.0,-12.1,965.9,6.2,278.0,50.0,444.0,2020 11 11,True
2020-11-11 18:00:00,4.8815317,2.1411924,256.55673,260.83316,0.08943986,97728.29,0.7417726,271.4602,261.7506,0.07402297,2020.0,316.0,11.0,11.0,1800.0,-14.7,966.7,17.5,271.0,45.0,444.0,2020 11 11,True
2020-11-12 00:00:00,3.4236329,1.0703062,257.74847,262.86758,0.08943986,98003.23,0.66947436,271.4602,264.7268,0.099109165,2020.0,317.0,11.0,12.0,0.0,-12.1,969.0,19.7,267.0,43.0,444.0,2020 11 12,True
2020-11-12 06:00:00,4.819707,2.233561,257.73392,263.76013,0.08943986,98042.63,0.66947436,271.4602,264.2292,0.0032775786,2020.0,317.0,11.0,12.0,600.0,-8.9,969.3,17.8,268.0,40.0,444.0,2020 11 12,True
2020-11-12 12:00:00,5.7038827,1.2867554,257.5271,262.5785,0.08943986,98226.02,0.66947436,271.4602,263.20303,0.023389583,2020.0,317.0,11.0,12.0,1200.0,-12.4,973.2,9.6,254.0,54.0,444.0,2020 11 12,True
2020-11-12 18:00:00,6.689197,0.905575,257.0336,261.74756,0.08943986,98288.805,0.66947436,271.4602,263.5123,0.6315376,2020.0,317.0,11.0,12.0,1800.0,-14.2,971.6,22.0,271.0,40.0,444.0,2020 11 12,True
2020-11-13 00:00:00,4.4992166,0.90610707,258.0001,264.18204,0.08943986,98308.13,0.59879845,271.4602,266.0755,0.819653,2020.0,318.0,11.0,13.0,0.0,-10.4,971.2,22.5,274.0,36.0,444.0,2020 11 13,True
2020-11-13 06:00:00,7.035858,2.6591702,258.82642,264.78253,0.08943986,98430.84,0.59879845,271.4602,265.78195,0.3074349,2020.0,318.0,11.0,13.0,600.0,-7.7,975.9,9.8,255.0,47.0,444.0,2020 11 13,True
2020-11-13 12:00:00,5.6684513,2.3490222,259.44247,264.42444,0.08943986,98529.71,0.59879845,271.4602,265.31708,0.8937667,2020.0,318.0,11.0,13.0,1200.0,-10.1,974.8,14.9,280.0,42.0,444.0,2020 11 13,True
2020-11-13 18:00:00,7.308165,2.572069,258.42303,263.40738,0.08943986,98649.15,0.59879845,271.4602,265.302,0.6769808,2020.0,318.0,11.0,13.0,1800.0,-12.4,976.7,14.8,263.0,48.0,444.0,2020 11 13,True
2020-11-14 00:00:00,7.452773,2.0416405,260.25937,266.00604,0.08943986,98746.055,0.5862208,271.4609,267.56967,0.9815618,2020.0,319.0,11.0,14.0,0.0,-9.0,977.1,19.0,277.0,41.0,444.0,2020 11 14,True
2020-11-14 06:00:00,4.767225,2.9751709,261.081,266.78555,0.08943986,98880.76,0.5862208,271.4609,267.565,0.75382435,2020.0,319.0,11.0,14.0,600.0,-6.1,979.2,12.9,269.0,46.0,444.0,2020 11 14,True
2020-11-14 12:00:00,0.8589897,-1.1152827,259.3316,264.20795,0.08943986,99029.23,0.5862208,271.4609,264.528,0.028715147,2020.0,319.0,11.0,14.0,1200.0,-9.7,979.7,14.4,255.0,44.0,444.0,2020 11 14,True
2020-11-14 18:00:00,5.7897997,-0.24735762,256.3587,263.42712,0.08943986,98786.66,0.5862208,271.4609,264.54565,0.002560385,2020.0,319.0,11.0,14.0,1800.0,-11.6,976.3,18.9,259.0,39.0,444.0,2020 11 14,True
2020-11-15 00:00:00,3.7930844,0.27341342,257.85516,265.0447,0.08943986,99051.02,0.5652441,271.46,266.8749,0.043160256,2020.0,320.0,11.0,15.0,0.0,-8.2,978.9,17.2,264.0,40.0,444.0,2020 11 15,True
2020-11-15 06:00:00,4.3672776,1.6881285,259.65405,266.12097,0.08943986,99422.31,0.5652441,271.46,266.6814,7.629708e-05,2020.0,320.0,11.0,15.0,600.0,-5.8,984.5,9.4,262.0,46.0,444.0,2020 11 15,True
2020-11-15 12:00:00,6.03233,0.37668967,260.31653,265.3037,0.08943986,99616.48,0.5652441,271.46,265.44666,0.0,2020.0,320.0,11.0,15.0,1200.0,-10.1,986.8,11.0,275.0,53.2,444.0,2020 11 15,True
2020-11-15 18:00:00,7.082241,1.2307808,259.64108,264.68967,0.08943986,99570.67,0.5652441,271.46,265.9871,0.0,2020.0,320.0,11.0,15.0,1800.0,-12.2,985.3,16.9,270.0,49.0,444.0,2020 11 15,True
2020-11-16 00:00:00,4.591842,-0.10058401,260.2069,266.32513,0.08943986,99392.42,0.58314514,271.45944,267.93518,0.0,2020.0,321.0,11.0,16.0,0.0,-8.7,983.3,16.2,267.0,43.0,444.0,2020 11 16,True
2020-11-16 06:00:00,2.9819887,-0.658095,259.20425,266.5059,0.08943986,99072.02,0.58314514,271.45944,267.28424,0.0,2020.0,321.0,11.0,16.0,600.0,-6.7,979.8,15.3,265.0,38.0,444.0,2020 11 16,True
2020-11-16 12:00:00,1.0756534,-2.6423726,258.24933,265.6599,0.08943986,98841.81,0.58314514,271.45944,264.3626,0.00079911633,2020.0,321.0,11.0,16.0,1200.0,-9.9,978.4,8.4,275.0,49.0,444.0,2020 11 16,True
2020-11-16 18:00:00,2.6266494,1.0239623,258.4081,263.42685,0.08943986,98940.29,0.58314514,271.45944,264.73886,0.26147896,2020.0,321.0,11.0,16.0,1800.0,-11.7,979.0,11.8,267.0,46.0,444.0,2020 11 16,True
2020-11-17 00:00:00,1.7955921,0.31451645,259.5795,265.21213,0.08943986,99351.66,0.6773187,271.4602,268.0092,0.38827324,2020.0,322.0,11.0,17.0,0.0,-8.1,984.2,5.8,252.0,46.0,444.0,2020 11 17,True
2020-11-17 06:00:00,1.9175503,2.5197124,260.96103,266.46777,0.08943986,99654.67,0.6773187,271.4602,267.52222,0.13779154,2020.0,322.0,11.0,17.0,600.0,-6.2,987.3,3.8,245.0,67.0,444.0,2020 11 17,True
2020-11-17 12:00:00,4.500215,-0.055357393,261.10303,264.79333,0.08943986,99717.27,0.6773187,271.4602,264.49503,0.43646914,2020.0,322.0,11.0,17.0,1200.0,-8.9,987.8,10.2,274.0,58.0,444.0,2020 11 17,True
2020-11-17 18:00:00,4.813524,-1.6378096,259.6916,264.0471,0.08943986,99660.984,0.6773187,271.4602,264.64938,0.023163099,2020.0,322.0,11.0,17.0,1800.0,-9.8,986.3,12.5,277.0,48.0,444.0,2020 11 17,True
2020-11-18 00:00:00,1.635458,-3.8761005,260.06586,266.80798,0.08943986,99599.98,0.49354097,271.46997,267.84927,0.0082923295,2020.0,323.0,11.0,18.0,0.0,-5.2,984.1,19.9,268.0,39.0,444.0,2020 11 18,True
2020-11-18 06:00:00,4.117262,0.14757705,259.67645,266.75244,0.08943986,99677.49,0.49354097,271.46997,267.2242,0.0033908195,2020.0,323.0,11.0,18.0,600.0,-5.6,984.9,18.2,257.0,41.0,444.0,2020 11 18,True
2020-11-18 12:00:00,4.229683,-0.9772352,259.34018,265.78015,0.08943986,99736.84,0.49354097,271.46997,265.9378,0.003610073,2020.0,323.0,11.0,18.0,1200.0,-7.8,987.3,10.5,260.0,47.0,444.0,2020 11 18,True
2020-11-18 18:00:00,6.4343014,-0.4120623,257.67493,264.51376,0.08943986,99747.56,0.49354097,271.46997,266.10312,0.0017106682,2020.0,323.0,11.0,18.0,1800.0,-10.4,985.8,20.9,260.0,36.3,444.0,2020 11 18,True
2020-11-19 00:00:00,3.5597863,-1.2664726,257.39124,266.02173,0.08943986,99769.88,0.37942973,271.47968,268.1936,0.00043529744,2020.0,324.0,11.0,19.0,0.0,-7.1,986.9,14.5,260.0,39.0,444.0,2020 11 19,True
2020-11-19 06:00:00,4.668444,-0.79824424,259.05624,266.87997,0.08943986,99620.695,0.37942973,271.47968,267.8517,0.0010521004,2020.0,324.0,11.0,19.0,600.0,-6.1,985.1,16.4,257.0,44.5,444.0,2020 11 19,True
2020-11-19 12:00:00,4.616933,-2.1687968,258.64777,266.09055,0.08943986,99464.85,0.37942973,271.47968,266.8524,0.011340208,2020.0,324.0,11.0,19.0,1200.0,-7.9,984.0,14.8,259.0,43.0,444.0,2020 11 19,True
2020-11-19 18:00:00,4.879785,-1.9876243,258.11353,265.4782,0.08943986,99285.6,0.37942973,271.47968,267.06415,0.0023098055,2020.0,324.0,11.0,19.0,1800.0,-9.8,981.4,17.9,266.0,41.0,444.0,2020 11 19,True
2020-11-20 00:00:00,0.7280212,-3.5515602,259.21362,267.03644,0.08943986,99188.71,0.3899846,271.4803,269.30386,0.0067896703,2020.0,325.0,11.0,20.0,0.0,-6.2,980.8,16.7,270.0,39.5,444.0,2020 11 20,True
2020-11-20 06:00:00,1.0001886,-2.0569007,259.21304,267.38004,0.08943986,99116.58,0.3899846,271.4803,268.9435,0.006898896,2020.0,325.0,11.0,20.0,600.0,-3.9,980.1,12.5,262.0,43.0,444.0,2020 11 20,True
2020-11-20 12:00:00,0.8004365,-0.5971721,259.23618,266.74042,0.08943986,99127.17,0.3899846,271.4803,266.79202,0.044372987,2020.0,325.0,11.0,20.0,1200.0,-8.2,982.0,2.3,198.0,83.0,444.0,2020 11 20,True
2020-11-20 18:00:00,3.683574,0.93510526,259.6509,265.6205,0.08943986,99274.87,0.3899846,271.4803,267.4399,0.22051364,2020.0,325.0,11.0,20.0,1800.0,-11.9,983.5,9.7,252.0,51.0,444.0,2020 11 20,True
2020-11-21 00:00:00,-0.092860915,-2.6491032,261.23935,267.1409,0.08943986,99566.64,0.5049708,271.46512,269.5349,0.60951537,2020.0,326.0,11.0,21.0,0.0,-7.3,986.0,8.7,265.0,48.6,444.0,2020 11 21,True
2020-11-21 06:00:00,2.7436728,1.6681753,261.57446,267.73206,0.08943986,99642.81,0.5049708,271.46512,269.10428,0.29890728,2020.0,326.0,11.0,21.0,600.0,-5.6,986.6,6.0,280.0,44.0,444.0,2020 11 21,True
2020-11-21 12:00:00,3.2772503,-0.6009498,260.90213,266.28412,0.08943986,99619.734,0.5049708,271.46512,266.72287,0.25299188,2020.0,326.0,11.0,21.0,1200.0,-8.0,986.4,7.2,275.0,45.0,444.0,2020 11 21,True
2020-11-21 18:00:00,5.015827,-0.9441134,260.33902,265.53903,0.08943986,99476.35,0.5049708,271.46512,266.73355,0.27589193,2020.0,326.0,11.0,21.0,1800.0,-10.8,984.1,13.9,279.0,52.0,444.0,2020 11 21,True
2020-11-22 00:00:00,3.973318,-0.13538186,261.59415,267.98816,0.08943986,99410.21,0.3494181,271.49063,269.5816,0.955617,2020.0,327.0,11.0,22.0,0.0,-6.0,984.8,14.2,271.0,44.0,444.0,2020 11 22,True
2020-11-22 06:00:00,-1.9006926,4.105091,263.97864,266.98447,0.08943986,99692.1,0.3494181,271.49063,269.12823,0.98179704,2020.0,327.0,11.0,22.0,600.0,-6.6,988.1,4.1,203.0,444.0,444.0,2020 11 22,True
2020-11-22 12:00:00,1.3750181,0.2116126,262.2201,267.33032,0.08943986,99754.12,0.3494181,271.49063,268.51184,0.99526715,2020.0,327.0,11.0,22.0,1200.0,-8.5,988.4,3.8,218.0,93.0,444.0,2020 11 22,True
2020-11-22 18:00:00,3.2436206,4.377728,262.6773,267.5703,0.08943986,99727.58,0.3494181,271.49063,268.78937,0.8294403,2020.0,327.0,11.0,22.0,1800.0,-7.9,988.2,7.1,278.0,78.0,444.0,2020 11 22,True
2020-11-23 00:00:00,-1.9375931,0.88383955,262.35895,268.0961,0.08943986,99821.58,0.41669166,271.48193,270.25647,0.94094247,2020.0,328.0,11.0,23.0,0.0,-4.9,988.3,4.6,275.0,53.0,444.0,2020 11 23,True
2020-11-23 06:00:00,1.5680609,1.8694338,261.8649,268.21326,0.08943986,99782.58,0.41669166,271.48193,269.812,0.55909276,2020.0,328.0,11.0,23.0,600.0,-3.7,987.2,3.3,6.0,54.0,444.0,2020 11 23,True
2020-11-23 12:00:00,-0.8568256,-2.6152897,261.5064,267.00806,0.08943986,99659.055,0.41669166,271.48193,267.775,0.71071506,2020.0,328.0,11.0,23.0,1200.0,-6.3,986.5,1.5,191.0,67.0,444.0,2020 11 23,True
2020-11-23 18:00:00,3.0468352,0.21326204,261.08954,266.2762,0.08943986,99627.586,0.41669166,271.48193,267.8219,0.4293136,2020.0,328.0,11.0,23.0,1800.0,-8.9,986.4,8.4,273.0,61.0,444.0,2020 11 23,True
2020-11-24 00:00:00,1.4439678,-2.0068855,260.77,267.88162,0.08943986,99572.695,0.40471596,271.51135,270.0817,0.5345547,2020.0,329.0,11.0,24.0,0.0,-5.3,985.5,10.3,277.0,52.4,444.0,2020 11 24,True
2020-11-24 06:00:00,0.52918416,-2.9274862,261.9173,268.79077,0.08943986,99422.805,0.40471596,271.51135,269.62787,0.0058716903,2020.0,329.0,11.0,24.0,600.0,-2.5,983.7,7.8,265.0,45.0,444.0,2020 11 24,True
2020-11-24 12:00:00,-0.70270747,-3.2242525,262.60574,267.9247,0.08943986,99226.805,0.40471596,271.51135,267.67126,0.0067567416,2020.0,329.0,11.0,24.0,1200.0,-5.6,982.3,0.9,270.0,52.1,444.0,2020 11 24,True
2020-11-24 18:00:00,0.23383962,-2.015638,262.1827,266.96292,0.08943986,99019.484,0.40471596,271.51135,267.83575,0.121656254,2020.0,329.0,11.0,24.0,1800.0,-8.2,980.3,5.4,267.0,51.0,444.0,2020 11 24,True
2020-11-25 00:00:00,-1.1152694,-2.1990452,263.07446,267.97836,0.08943986,98956.32,0.39023128,271.5127,270.00485,0.094714835,2020.0,330.0,11.0,25.0,0.0,-4.2,979.6,2.1,8.0,42.0,444.0,2020 11 25,True
2020-11-25 06:00:00,-1.225639,-2.389875,263.37296,268.60043,0.08943986,98838.92,0.39023128,271.5127,269.7896,0.7543914,2020.0,330.0,11.0,25.0,600.0,-4.4,977.9,4.3,51.0,57.2,444.0,2020 11 25,True
2020-11-25 12:00:00,-3.4853451,-1.9189063,264.1943,268.31277,0.08943986,98646.45,0.39023128,271.5127,268.98746,1.0,2020.0,330.0,11.0,25.0,1200.0,-5.3,977.1,2.5,52.0,73.0,444.0,2020 11 25,True
2020-11-25 18:00:00,-1.8057374,1.3888878,264.72534,268.09723,0.08943986,98474.89,0.39023128,271.5127,269.23557,0.9883024,2020.0,330.0,11.0,25.0,1800.0,-5.4,975.3,1.7,111.0,65.0,444.0,2020 11 25,True
2020-11-26 00:00:00,-2.123816,3.3604748,264.51385,268.868,0.08943986,98324.83,0.38881302,271.51163,270.47873,1.0,2020.0,331.0,11.0,26.0,0.0,-6.2,974.5,2.6,194.0,84.0,444.0,2020 11 26,True
2020-11-26 06:00:00,1.003654,5.726704,264.68896,269.0472,0.08943986,98212.66,0.38881302,271.51163,270.14584,1.0,2020.0,331.0,11.0,26.0,600.0,-6.6,972.7,2.9,229.0,69.0,444.0,2020 11 26,True
2020-11-26 12:00:00,3.284486,4.0166335,264.66415,268.70847,0.08943986,98035.055,0.38881302,271.51163,269.31693,1.0,2020.0,331.0,11.0,26.0,1200.0,-7.2,971.6,3.9,249.0,86.0,444.0,2020 11 26,True
2020-11-26 18:00:00,4.140522,2.8438277,264.92282,269.04395,0.08943986,97929.02,0.38881302,271.51163,269.46347,0.993779,2020.0,331.0,11.0,26.0,1800.0,-6.6,970.2,5.3,279.0,55.0,444.0,2020 11 26,True
2020-11-27 00:00:00,1.8819251,0.7081741,264.42926,270.16464,0.08943986,97842.64,0.38183054,271.62027,271.2431,0.05948028,2020.0,332.0,11.0,27.0,0.0,-1.5,968.8,6.8,273.0,39.0,444.0,2020 11 27,True
2020-11-27 06:00:00,0.3335077,-1.8393874,264.68628,270.74274,0.08943986,97660.305,0.38183054,271.62027,270.9851,0.0017203093,2020.0,332.0,11.0,27.0,600.0,-0.2,965.2,13.6,274.0,44.9,444.0,2020 11 27,True
2020-11-27 12:00:00,1.1973898,-1.8851993,264.30753,269.12808,0.08943986,97447.195,0.38183054,271.62027,268.64706,0.0076964027,2020.0,332.0,11.0,27.0,1200.0,-2.9,963.6,13.4,267.0,46.0,444.0,2020 11 27,True
2020-11-27 18:00:00,2.576413,0.28179365,262.1729,268.1425,0.08943986,97354.02,0.38183054,271.62027,268.68945,0.004173871,2020.0,332.0,11.0,27.0,1800.0,-6.2,962.7,14.2,260.0,45.0,444.0,2020 11 27,True
2020-11-28 00:00:00,1.4109486,-0.96475804,261.6506,269.43787,0.08943986,97522.44,0.3739698,271.63632,271.05362,0.0045577656,2020.0,333.0,11.0,28.0,0.0,-3.0,964.6,11.8,266.0,43.0,444.0,2020 11 28,True
2020-11-28 06:00:00,1.3731328,-0.16922198,262.13943,270.04193,0.08943986,97657.88,0.3739698,271.63632,270.6411,0.0033860002,2020.0,333.0,11.0,28.0,600.0,-1.2,966.7,4.2,228.0,53.0,444.0,2020 11 28,True
2020-11-28 12:00:00,1.6408365,0.5100017,264.02643,269.5565,0.08943986,97856.98,0.3739698,271.63632,268.52277,0.012930408,2020.0,333.0,11.0,28.0,1200.0,-4.0,969.3,2.2,216.0,73.0,444.0,2020 11 28,True
2020-11-28 18:00:00,3.5098271,1.0228715,264.11563,268.56262,0.08943986,98059.81,0.3739698,271.63632,269.07822,0.06723291,2020.0,333.0,11.0,28.0,1800.0,-6.5,971.0,7.8,250.0,62.0,444.0,2020 11 28,True
2020-11-29 00:00:00,2.2332444,0.2396797,263.9979,269.48178,0.08943986,98183.96,0.37579456,271.62433,271.27304,0.24662825,2020.0,334.0,11.0,29.0,0.0,-3.3,971.8,7.6,262.0,49.0,444.0,2020 11 29,True
